City,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
Siesta Key,34242,FL,North Port-Sarasota-Bradenton,Sarasota,1336,444.94238156209997,426.860664139077,422.07101996642797,421.40151515151496,412.27258919229104,406.55523255813995,413.0434782608701,406.25,403.80162703379204,402.197802197802,395.256916996047,384.615384615385,383.509108341323,389.385226571854,384.04201366645304,365.930434508021,358.054226475279,362.21122112211197,362.681744749596,362.21122112211197,360.0,366.524973432519,369.05343832479696,369.05343832479696,370.146298238634,376.302083333333,370.93023255813995,370.006536397413,363.247863247863,363.474025974026,370.327049217926,357.73222266391997,352.27272727272697,366.374113475177,391.666666666667,394.51827242524905,379.384615384615,391.721132897603,402.494786036405,402.494786036405,396.78030303030295,405.43793625431,409.87592092576404,411.509229098806,399.936877177304,395.15810276679804,386.071789686552,395.75,382.639599317988,380.244755244755,379.245335489961,391.76752379542296,394.52914798206297,362.400147383935,405.902525823272,394.648829431438,393.70215296187104,402.42836104804604,397.43428305596495,396.03877887788803,396.48275862069,401.726970869134,399.166666666667,412.486427795874,414.349376114082,413.559019217878,409.674586446957,419.920275802629,422.084623323013,420.842490842491,420.03460702918403,427.98744981735297,427.01214699649694,419.327731092437,429.06976744186005,423.316952874681,428.16548475671,429.459264318069,434.72084980237196,447.27930111525495,445.55751969172996,439.856665412862,443.895055499495,444.756554307116,443.67588932806296,455.613577023499,454.427800750776,465.34703832752604,454.166666666667,465.34703832752604,471.399500039413,481.833546501005,487.28813559322
Punta Gorda,33983,FL,Punta Gorda,Charlotte,1337,81.5549398700411,81.0928013876843,77.41228070175441,75.93357526815129,73.2505643340858,69.4444444444444,69.6652719665272,73.63013698630141,72.5335508209901,73.2958293148892,73.2958293148892,67.66365688487579,65.709130974368,67.607223476298,61.9638826185102,67.05539358600579,69.1733695652174,67.993109455044,64.19006135715729,68.1818181818182,66.5914221218962,65.0651465798046,67.0620278484454,67.666272682355,66.66675178493,65.2265639975502,63.543599257885,63.554216867469904,63.7910781659817,62.3958333333333,63.257077024358104,62.1338793101113,61.9638826185102,65.6651034103842,67.5339366515837,67.7325581395349,69.8645598194131,69.8626535419822,71.24304267161409,69.78148471081329,71.24304267161409,70.4105670536766,74.3792325056433,72.99593407489999,71.9680855938607,72.496423730268,75.2283105022831,76.52370203160271,76.3186813186813,74.94591937069809,78.06031933767,78.6299734669637,78.76496237627491,78.06031933767,78.56440511307771,80.2232211734014,81.0605823119016,81.0619189085108,79.00677200902929,82.3293172690763,85.35142942978379,86.4718614718615,87.1262458471761,88.261341015286,89.6162528216704,90.314402071178,91.0667823070252,97.7888170484737,98.2300884955752,103.73869831315001,106.29432624113501,108.40867992766701,110.17811704834601,101.103955841766,102.32828870780001,103.50278535209499,102.21187427240999,100.559284116331,107.117316017316,106.547619047619,108.241245586327,110.372607449857,107.11060948081301,107.047737802106,110.27667984189699,110.30358785648599,110.470701248799,108.55435436498101,110.85862066984899,118.50902934537201,116.414435389988,118.76484560570101,122.91052114061002
Fort Lauderdale,33316,FL,Miami-Fort Lauderdale,Broward,1338,282.160194174757,268.40958527805003,253.84615384615398,250.0,234.28056988483502,234.28056988483502,257.888349514563,260.680379746835,274.375041235646,308.227236099919,308.235294117647,307.10371215238604,291.945512820513,287.54826254826304,290.701421511297,289.224156137383,292.816055708842,287.772486772487,286.852589641434,284.97577545411303,285.073670723895,287.660374660375,285.659818513554,299.5,281.941031941032,285.0,266.469203222919,272.656977532661,274.127310061602,285.0,311.614173228346,309.911402157165,308.63636363636397,318.617021276596,316.657796700373,332.5,340.425531914894,347.85133565621396,333.33333333333303,341.753221889949,332.66666666666697,309.974880226481,313.58815331010504,345.56146179402,361.49907654422304,357.5,351.93055555555605,333.84587688733995,357.71065182829904,349.735588675972,347.457810898194,343.33333333333303,348.029715762274,348.53389251248296,338.270757020757,356.182188065099,386.919620569146,367.465069860279,375.490966221524,375.490966221524,376.71232876712304,368.26347305389197,378.24351297405195,363.273453093812,341.712328767123,341.713307240704,343.606861958266,363.333333333333,380.951190476191,383.275261324042,361.02236421725195,381.527625423676,367.41214057507995,373.80191693290703,379.658971659345,376.45792049177004,379.47944264547203,379.47944264547203,369.242706393544,366.027483296432,387.635953090273,357.5,374.880819366853,372.666666666667,365.853658536585,357.5,361.88178913738,357.401336233686,364.23841059602603,354.904761904762,369.971252155925,350.0,352.941176470588
Camano Island,98282,WA,Oak Harbor,Island,1344,196.67571234735402,211.87566932269402,212.008822387263,208.90645731977,212.28448275862098,199.624295870794,192.262317652499,205.026455026455,198.216281244299,189.55732122588,189.55732122588,176.873713844537,182.659726076298,198.21310390469898,207.104391052196,194.001666495305,189.95,183.958333333333,180.955387205387,179.02274641954497,166.460396039604,180.707666385847,163.613358586378,179.34270107191398,169.791666666667,168.61911800936198,172.49802994483798,178.903659127516,179.560207388205,179.6,191.94118118530702,187.70491803278702,205.963302752294,186.398872445384,185.12731481481498,184.917355371901,179.473401397098,178.452380952381,179.43963963964,181.987125457324,186.133333333333,184.89767503536098,194.228571428571,194.012441679627,200.298032713827,209.40721649484502,200.81845238095198,177.093342484557,172.979797979798,170.634920634921,167.77892933978902,176.056338028169,178.082191780822,190.04089836987498,196.777935606061,195.705268217347,185.879158180584,185.16061831605202,179.539295392954,170.122180451128,175.177935943061,174.35185906423598,174.35185906423598,176.799007444169,191.986687147977,195.262483994878,206.295149638803,205.16007078507099,206.64169604387,207.427536231884,199.679487179487,202.639364038209,173.55769230769198,186.12020052137,207.2,217.536988685814,216.741916269817,229.52095808383203,236.200378071834,241.437773485615,240.5499418051,234.32853295867,228.272450532724,230.958655172904,233.644859813084,233.644859813084,233.76891334250303,257.544103905461,274.122807017544,272.986935272175,258.086560364465,258.411377037808,252.024291497976
Mesquite,89027,NV,Las Vegas,Clark,1352,119.491525423729,125.02034718901501,123.718887262079,122.518610421836,120.65209502338399,116.50466045273001,115.46666666666701,114.726562359726,108.630822951575,108.498759305211,107.474231723611,100.58948214924,102.04081632653099,101.526410100446,98.1804949053857,95.57273419882691,89.02484279620191,90.52453468697121,91.65858389912711,95.503167890719,83.2368490615913,94.6029776674938,95.4728370221328,95.3307392996109,98.7899133805168,95.5334987593052,99.8402555910543,98.9445910290237,99.03057210295609,99.8307952622673,99.6982760430443,104.172767203514,104.053718419871,107.97022332506201,105.370546305345,111.218568665377,110.881091811414,110.884413610722,110.884413610722,110.26995025890301,114.681961183977,117.82246879334299,113.93382352941201,114.764267990074,114.023419951044,121.698113207547,122.63581488933599,122.14640198511199,117.24565756823799,117.059197963081,116.71686746988001,116.71686746988001,111.809493645431,114.466019417476,115.38905074142599,111.198068948773,110.56338028168999,113.07847082495,113.07847082495,111.224489795918,110.032362459547,109.467455621302,106.10619469026501,106.87707379368099,112.87650602409599,112.71794871794901,110.956123438718,110.294117647059,115.571120689655,114.244758039722,115.652736686391,112.68560536186399,113.16902224281701,116.49484536082501,119.56,112.87650602409599,118.671205314076,125.185528756957,129.32254802831102,127.58620689655199,124.70308788598601,125.185528756957,126.881866787767,127.61758836166901,129.173337974243,129.652605459057,132.328767123288,131.092896174863,130.281690140845,135.79881656804702,136.764464752244,131.51364764267998,134.566322443048
Sylva,28779,NC,Cullowhee,Jackson,1353,166.035714285714,157.071428571429,177.72118742724098,175.0,168.834459459459,161.91722972973,153.503086419753,156.25,167.824074074074,162.37133936261802,169.527235354573,171.36563876652,171.62031938326,171.36563876652,175.0,171.62031938326,158.624338624339,168.444113756614,156.918604651163,154.248381568926,156.584302325581,156.25,161.921296296296,161.921296296296,158.907757547463,157.437169312169,156.2109375,146.52956298200502,140.919811320755,138.69457627491002,140.102827763496,131.693061840121,126.73611111111099,127.609108159393,125.650568181818,126.549873737374,133.578431372549,126.363636363636,121.984199438202,123.801136363636,127.938034188034,124.875,126.481157731158,123.147490530303,123.464048971861,123.694231525157,122.93816745939199,121.355498721228,119.41128277153601,117.334905660377,117.260551788522,118.201754385965,120.73676223615,116.351540616246,114.583333333333,124.16110248447201,123.44720496894399,123.44720496894399,123.44720496894399,111.607142857143,117.01597820198,119.990079365079,121.527777777778,124.0,127.92574683859101,130.418649977474,129.319748878572,132.03125,134.548611111111,133.333333333333,127.42857142857099,132.03125,129.424715909091,132.03125,132.03125,133.333333333333,133.333333333333,133.333333333333,138.796296296296,141.025641025641,137.89129883308001,146.882685478308,145.663682854685,149.32918937640102,152.713800904977,150.759219088937,146.11672794117598,138.888888888889,145.02427184466,145.098039215686,145.098039215686,144.604532163743,148.800990571667
Key Biscayne,33149,FL,Miami-Fort Lauderdale,Miami-Dade,1360,416.903332251434,412.393162393162,392.857142857143,397.089947089947,399.956427015251,402.23463687150803,426.415094339623,420.63492063492106,426.47058823529403,427.765237020316,447.72766970153504,445.37317234703795,448.979958520709,477.799227799228,471.12099056488097,433.333333333333,433.333333333333,434.11896745230104,431.758056758057,425.83392476934,425.6,434.491978609626,432.098765432099,432.319223985891,436.507936507937,432.539682539683,448.51303762396697,467.01502286087504,468.95213454074997,468.00900140211195,461.32008516678496,474.746531181356,477.78223542426804,468.19350854426904,480.07838014369696,485.122897800776,502.79329608938497,521.9923857632859,531.582682753726,528.427953398721,514.137552322931,548.540965207632,568.181818181818,568.181818181818,541.044776119403,547.1825396825401,597.677595628415,589.225589225589,591.835016835017,580.20277683199,597.7443609022561,568.3102613549739,561.868686868687,558.711724386724,555.274575116242,564.229950319375,561.342198514483,564.229950319375,589.225589225589,589.225589225589,594.444444444444,589.225589225589,585.521646557842,564.229950319375,578.235432881154,578.235432881154,590.00614056016,581.036854150722,572.390572390572,587.012128584112,607.051680550375,607.051680550375,581.973030518098,574.875798438609,574.875798438609,595.457771469127,591.269841269841,595.457771469127,587.58758039978,584.20365535248,605.968985711075,609.382967873534,608.9359388655159,613.577023498695,614.478114478114,611.111111111111,615.881032547699,617.2839506172841,621.875,607.527501774308,596.167494677076,594.444444444444,602.555003548616
Des Moines,50313,IA,Des Moines,Polk,1362,99.0089197224975,93.9081609350948,95.4144682032769,94.67509025270759,93.70040538209422,93.4491978609626,91.29423998871971,88.18975225225219,86.1457792237381,84.1981414868106,86.80555555555559,85.1311092115849,78.0456357290309,77.9947916666667,77.9947916666667,77.9947916666667,85.17699115044249,85.6187986055243,80.4394880481837,82.3717948717949,80.4950026229139,72.98016712558871,69.1841517541056,69.84732824427479,76.8777490916045,75.5818041200872,75.7575757575758,81.09488001314921,85.6617647058823,86.14401892103541,85.62850140056021,84.6613545816733,85.90057694965219,86.0659814323607,86.13938919342209,86.54203723929889,85.84656084656079,89.97747747747749,86.98718442118229,83.87445887445891,86.135794573116,82.5471698113208,82.8863346104725,83.2638888888889,83.3333333333333,83.87445887445891,82.30884557721141,83.19444444444441,82.40594665245841,85.23571780783321,85.23571780783321,88.64435636932009,85.8072916666667,86.68489335688079,84.46088794926,86.6050808314088,84.5889136904762,85.62635281385279,83.8926174496644,85.54537403938521,84.6354166666667,86.5177089960952,86.5925837057477,86.6050808314088,86.6050808314088,88.9121338912134,92.5624584021495,88.32547169811322,90.84679555084749,93.13288751178021,97.0271233570751,94.57671957671958,93.52517985611509,91.4351851851852,91.8747179461465,91.5459275005594,93.00045170518709,89.3939393939394,93.2432432432432,94.57671957671958,93.9858490566038,94.57671957671958,95.26582278481008,96.514745308311,94.01530384271669,89.68137049926979,94.5121951219512,97.1435774123487,97.6762478668942,96.3558413719185,101.5625,102.13086439588699,107.956777996071
Town of Fishkill,12524,NY,New York,Dutchess,1363,194.99349804941502,188.650502740693,187.086934417895,191.88547461052798,182.200545561999,181.724490316283,180.49803164508998,179.53667953668,174.59677419354801,178.264604810997,184.58225749334,188.484848484848,185.449484663889,185.807656395892,186.656139122316,184.201750572261,181.979458450047,185.807656395892,192.676664972039,192.676664972039,196.96199407699902,188.042383972617,178.301886792453,182.668881506091,185.33152015382,179.60957525693902,173.074633699634,173.074633699634,166.622916666667,185.240572171652,174.365806169125,181.55619596541803,175.74257425742599,175.252150098947,179.286040145985,175.016835016835,176.944921332988,180.465819698461,175.016835016835,178.48804861869,171.84585492228,166.622916666667,164.642429955261,161.95987654321002,162.593703148426,161.95987654321002,162.911971849127,162.276789845818,145.481590755424,158.84557721139402,166.495516043751,160.05226005226,171.84585492228,171.736419524632,179.166666666667,185.87046107006802,179.243138936535,185.516417282478,177.143405941662,177.816223648029,193.423058599333,185.67538593481999,177.816223648029,179.286040145985,179.286040145985,179.286040145985,178.666666666667,178.97635340632598,177.87608335426398,178.24144515734798,178.97635340632598,179.286040145985,178.551131897007,179.286040145985,173.03595206391498,168.511450381679,168.511450381679,169.000933706816,172.183019001201,171.794871794872,167.65245373903699,160.204783076292,159.518477043673,158.969465648855,159.243971346264,161.003435364919,159.518477043673,162.25069178083,167.600373482726,167.683288593215,168.36586047254102,167.766203703704,165.535762916278
Myrtle Beach,29572,SC,Myrtle Beach,Horry,1364,181.738731600063,187.425814751286,182.141666666667,178.00208497689601,179.589216944801,181.08557844691,173.684210526316,177.32205294705298,173.684210526316,174.279605263158,169.575757575758,168.683009874021,165.578208587177,156.363636363636,159.885714285714,159.885714285714,155.366395262768,156.363636363636,154.314259763851,152.173913043478,151.656856333115,151.132937277965,139.9,140.472432778489,140.31180128674,140.31180128674,142.198308993082,145.983429255026,146.124909634128,143.533123028391,141.465445462115,144.63157894736798,142.045757935625,139.756391225466,139.756391225466,138.384615384615,140.070921985816,140.727699530516,140.350877192982,142.626070409134,147.02614379085,145.363636363636,146.941176470588,145.422535211268,144.333333333333,141.98717948718001,147.407407407407,147.335282651072,145.53773584905701,147.263157894737,145.333333333333,143.639705882353,143.36917562724,145.322434150772,142.803234501348,141.42259414225902,141.578947368421,143.448275862069,152.285714285714,152.105263157895,151.456740706716,148.46299019607798,139.894736842105,140.498170054245,139.61038961039,137.742830712303,149.594257178527,154.23647186147198,153.80057442557398,160.78260869565202,164.61366181411,164.0,164.306830907055,158.536585365854,158.527987160013,163.441352419613,165.220334563543,164.029975020816,160.689655172414,155.495941374769,158.699683042789,158.478570966334,158.557775847089,158.478570966334,159.59285714285699,159.9,159.2,159.9,159.79216626698602,162.63157894736798,160.628571428571,164.823281907433,164.516129032258
Fort Pierce,34949,FL,Port St. Lucie,Saint Lucie,1369,162.89592760181003,158.273381294964,161.75192307692302,158.386976519511,158.251754385965,152.374202693125,149.565467212526,149.872448979592,150.779286073404,148.02631578947398,147.09103125855,142.211538461538,140.546875,131.25,135.77728651236998,128.537087912088,130.921052631579,139.332230999121,142.294807370184,144.712430426716,147.889303568273,144.712430426716,147.889303568273,142.527286385431,142.856428571429,138.260432378079,134.526135381068,135.243841126194,138.260432378079,138.260432378079,133.653846153846,133.52155394940598,133.653846153846,140.646976090014,138.260432378079,139.768728004022,138.330757341577,135.243841126194,133.80616018095898,135.696329813977,138.878619767811,140.588169600011,140.646976090014,143.345955626034,150.670016750419,148.68154158215,148.68154158215,149.89293361884398,149.916247906198,148.415362619407,147.99252731238002,148.265460030166,150.326797385621,150.929211382026,153.06122448979602,152.214022140221,151.418927444795,157.714917428116,153.293112116642,156.493280543951,155.320945945946,151.840279320701,150.779286073404,150.779286073404,154.520917678812,156.68523676880199,156.003091357374,157.643312101911,151.079136690647,154.008438818565,155.586080586081,158.227848101266,155.470265029089,156.68523676880199,160.974576271186,165.324270895467,159.595265571381,155.354449472097,151.039371552829,155.220017256255,154.539473684211,153.523489932886,151.195499296765,156.455257204096,162.09453197405,167.032967032967,160.834590246355,159.42158455118,163.348416289593,162.551550563876,163.348416289593,165.133232780292,164.644714038128
Yarmouth,2664,MA,Cape Cod,Barnstable,1371,237.93944403054599,237.63736263736303,238.24152542372897,240.07220216606498,237.551867219917,234.21875,231.36574074074102,234.470486111111,236.460032626427,236.806405202103,237.352322498847,239.42307692307702,229.80769230769198,226.36538092496602,225.111819671405,223.970204178538,225.97150259067402,223.41407627866002,220.483193277311,217.24920802534302,219.412724306688,220.700152207002,219.243421052632,230.94003033676003,239.43540070713,219.188596491228,208.24074074074102,213.430727359582,217.794759825328,206.92809559471002,217.794759825328,220.039880358923,222.48239694880402,230.654761904762,227.776151444184,231.42509135201,237.412169647096,243.099787685775,240.96003898635502,242.82229450029598,232.723577235772,242.571901727318,242.93981481481498,242.93981481481498,243.794326241135,257.837301587302,261.978361669243,261.978361669243,248.852144305998,248.852144305998,248.852144305998,256.086266473803,252.622377622378,256.127450980392,252.74968087468102,247.07533013205298,250.71839080459802,251.70648464163799,250.77971290905398,252.622377622378,264.719626168224,264.719626168224,268.90756302521,265.345924195223,267.75210084033597,258.709881756757,264.116569840869,262.444433319984,262.00548501338903,265.853402827702,268.49358974358995,266.98717948717996,253.715498938429,255.455801104972,264.719626168224,262.701693425993,260.60249810249803,261.52210362736696,254.321037807388,256.844667019552,259.735233366021,262.59711035004,268.356370192308,269.13461538461496,267.578125,287.369337979094,275.735294117647,268.085106382979,260.479979790325,253.71212121212102,265.957446808511,269.56521739130403,269.163763066202
Truckee,96161,CA,Truckee,Nevada,1377,259.169530355097,260.06711409396,287.730414746544,289.219330855019,295.18808595563,290.178571428571,289.698951141795,290.178571428571,280.59964726631404,277.265777685061,279.595015576324,278.430551650796,253.69829174530602,231.126596980256,234.39560439560398,236.47552345924703,230.83140877598203,244.14466130884,235.070609215346,236.520854526958,233.468972533062,238.67623972666001,216.501240694789,223.29603255340803,213.815789473684,214.462983928867,239.911392631881,236.74242424242402,241.99315920397999,244.402985074627,244.402985074627,240.131578947368,229.62699475505002,227.17842323651502,247.45483749721,246.468926553672,208.036622583927,235.89228738035,260.473219991594,246.30541871921199,251.363695276092,271.346377663763,279.64743589743597,279.64743589743597,290.655339805825,282.97387274747996,286.535303776683,283.750211077339,252.54844043472,235.881857132823,264.996368917938,264.996368917938,281.028471259054,288.610038610039,287.64044943820204,291.045332253778,295.523648648649,309.52380952381003,311.619503349881,294.94252873563204,278.081293706294,273.809523809524,301.922205224092,299.79035639412996,314.912280701754,297.264460311399,308.95008605852,314.130434782609,320.149253731343,331.578553018042,328.947368421053,340.76086956521704,343.33830500163504,334.611697027804,337.673611111111,347.248329156224,347.274436090226,362.985685071575,361.273971319572,373.85225375626,376.820388349515,378.676823993079,389.213775178687,378.640776699029,375.992063492063,387.45634920634905,382.484824405369,336.033935054457,343.74895833333295,375.0,389.406444906445,382.281553398058,370.14563106796095
Micco,32976,FL,Melbourne,Brevard,1386,62.215756398065096,62.215756398065096,60.394736842105296,59.8236579275905,59.02777777777779,55.237154150197604,54.6875,54.6875,55.8955223880597,55.8955223880597,54.450049950049895,54.450049950049895,54.238914768806104,53.597161310354096,54.0185471406491,52.643504531722094,51.8207282913165,51.522571962594796,51.505288852725805,51.162187688314106,51.3806446363107,51.3806446363107,50.0,49.5420482930891,50.0,49.1718426501035,49.018867365677394,49.640522336996405,51.8207282913165,52.8344973056479,51.8207282913165,50.625372245384206,50.0942260338459,49.875104079933394,50.2070393374741,50.757350154312604,51.0893246187364,51.0893246187364,51.0558069381599,51.810237203495596,51.4820416786709,53.1818181818182,53.2407407407407,53.2407407407407,53.1818181818182,52.333095428174104,53.2975460122699,52.0833333333333,53.127917833800204,54.3472879896685,54.3472879896685,53.9374325782093,55.20711936591999,55.469183786785095,57.6998936575774,59.09763313609471,59.09763313609471,62.8874526700614,63.500373971578206,63.3187772925764,66.24375,64.5896656534954,64.3128553231349,64.4945433911471,61.85866266541821,64.8114048114048,68.5696320019002,68.3829444891392,70.44887780548629,68.84057971014491,70.6511385088911,73.7583395107487,74.7832939322301,73.9741161616162,76.91259299418691,76.1935372559496,77.6083032490975,77.9835924006908,79.22769640479359,78.9525691699605,79.08970976253299,78.32244008714599,78.804347826087,80.2951388888889,83.417593528817,81.7647058823529,83.695652173913,83.0100853374709,83.5144927536232,81.5637939958592,83.29860328902909,84.4107604282023,84.2648323301806
Sanibel,33957,FL,Fort Myers,Lee,1391,484.95145631068,475.189524465886,469.05940594059405,465.758754863813,463.84297520661204,463.84297520661204,462.465245597776,454.93609524809006,454.93609524809006,454.912099276112,448.973936811295,453.87797311272004,456.54303808252604,458.239608509416,462.871287128713,447.378729953248,425.025238266345,458.414854299062,453.796460047648,451.904761904762,446.790540540541,443.05106737172,452.243660325581,448.642795022746,451.175186465345,454.476479514416,458.42696629213503,454.228932621737,463.682432432432,451.04602510460296,454.476479514416,453.14125579554496,443.412162162162,460.304054054054,459.000141196242,472.226429272527,469.43573667711604,464.476349461175,463.252445351269,460.72905105888606,464.8033126294,476.16459627329203,490.18475750577403,496.268656716418,490.18475750577403,489.60251388802203,506.095041322314,490.18475750577403,490.030327805793,476.5086996337,476.190476190476,462.373232270064,456.564337034618,459.07620221121397,457.48987854251,461.081794195251,462.5828664277299,475.595238095238,446.790540540541,446.790540540541,468.486226086862,479.990399385561,475.427192593687,475.427192593687,464.08393866021,487.76758409785896,499.13941480206495,499.13941480206495,509.303928325293,508.984278127988,529.979324603722,542.916235780765,542.336642836153,529.184299183813,535.569403615063,532.7291037260829,539.6959459459459,524.331280119493,519.0,519.0,514.044088981888,511.381008048199,516.195727084769,516.195727084769,520.869565217391,522.6090116279071,496.49589952547996,498.036513984915,511.053944623466,518.906394810009,496.073602228182,520.8552244320321,544.3597035505001
Dunnellon,34432,FL,Homosassa Springs,Citrus,1401,96.7524488177129,94.82129832239241,90.91791408957751,89.49550794747749,89.1717735815819,87.80991735537191,86.230876216968,83.94895903290801,81.28309909124171,77.782075850371,87.80991735537191,80.1470588235294,72.1153846153846,77.720207253886,74.3306417339567,77.7019115365475,71.1995249406176,69.27877947295421,71.3555764237972,76.1575673807878,71.9106283021353,71.4285714285714,76.6721825112935,74.83198782860799,72.12144641370291,72.8143213988343,70.1121794871795,73.994666685964,72.2698072805139,72.0185243299121,71.97987737414721,71.97987737414721,72.19251336898401,71.957671957672,72.34726688102892,72.28984338282929,70.4475781729001,70.28928850664579,70.28928850664579,71.2121212121212,73.1926326565959,71.9962483956955,72.56392536281959,74.3211436110538,70.5882352941177,70.41258869735341,73.8536155202822,74.9114103472714,75.6418768045509,78.44429795649309,77.9036827195467,77.79631810395941,75.6493506493507,76.7765166844487,76.0869565217391,76.0869565217391,74.2368202102715,69.88560956034921,72.137775464168,75.273338940286,75.52649844847299,73.7186578171091,74.53525641025641,74.7359154929577,73.75,75.0898529907422,75.5029115083595,75.7808007790822,74.71124620060792,75.5029115083595,73.7186578171091,73.7186578171091,73.6873156342183,80.2310654685494,78.65719940094141,70.67861715749041,71.0227272727273,77.7442001614682,79.2910447761194,78.7949115821196,80.46318289786221,81.9454165540462,81.9566490919742,83.64214220980479,79.9599198396794,81.0071942446043,80.62672346063191,86.06442577030809,86.104513064133,94.3197755960729,92.82137015943131,96.6310120419503,97.80545670225379
Oak Island,28465,NC,Myrtle Beach,Brunswick,1407,190.345058585161,203.736370308241,206.678700361011,206.170546761702,193.394922071393,188.673017634727,188.801767676768,174.580505953502,173.320375903792,168.326693227092,171.0,171.0,173.606481481481,167.89087093389298,171.0,163.77428098178,163.77428098178,159.883861004172,158.37671494813299,160.821309655938,161.03081088993,156.578947368421,155.732903420802,149.035087719298,149.295454545455,156.578947368421,159.068794411498,157.590920983778,158.265941218939,158.946412352407,156.889833257021,154.539475749918,154.304029304029,158.946412352407,166.574074074074,162.630208333333,165.676326429416,163.58587058896,166.594202898551,166.666666666667,166.611111111111,166.584138486312,166.666666666667,168.504901960784,166.14417989418,157.314814814815,156.308922558923,159.313725490196,152.597402597403,149.75024975025,151.347556894244,153.390742481203,155.2734375,163.517441860465,160.037878787879,160.804597701149,162.6796875,162.109375,157.67441860465098,156.583333333333,157.80100455825598,157.92759051186002,153.571849929212,157.67441860465098,159.929704346839,172.284644194757,160.036945812808,172.898274478331,172.284644194757,176.385338345865,174.342105263158,178.42857142857102,167.42013958375,166.254752851711,159.580838323353,163.568441452468,163.842564259486,174.26579189887403,173.83720930232602,173.723581503015,176.05359502312302,178.97727272727298,185.111111111111,185.30219780219798,173.767037786775,172.453703703704,186.965811965812,184.438228438228,187.395833333333,189.09536622272998,187.179487179487,188.78796573426,192.604166666667
Saint Helena Island,29920,SC,Hilton Head Island,Beaufort,1409,309.343315440876,309.343315440876,304.26829268292704,299.16666666666697,287.843137254902,280.66155898236696,278.576452599388,274.63369963369996,274.50434981685004,281.808510638298,280.652014652015,278.1875,270.07399792249,264.654223304254,262.5,254.166666666667,253.17028985507199,252.17391304347802,249.285714285714,250.72981366459598,249.166666666667,248.333333333333,240.841248303935,240.841248303935,240.841248303935,236.93590130157298,241.50943396226398,244.718805378922,239.81481481481498,240.328031559375,239.81481481481498,230.555555555556,232.221174004193,232.221174004193,226.59573724668098,228.00925925925898,233.88679245282998,225.25314465408798,217.431840019217,226.59573724668098,226.851851851852,229.91528762805402,220.33618784530398,213.499410257453,209.356187751059,216.52173913043498,217.391304347826,221.181497797357,219.387755102041,216.95652173913,218.27714997126998,216.739130434783,216.52173913043498,216.739130434783,216.52173913043498,214.279388083736,216.52173913043498,213.04347826087,209.79003359462502,212.037037037037,208.217592592593,209.161987785658,212.037037037037,212.037037037037,203.534840498964,191.09859811378502,195.601851851852,190.567240280433,190.567240280433,188.754516258531,181.60792951541902,179.663608562691,181.147342995169,181.739130434783,189.09574468085097,188.829787234043,189.36170212766004,188.829787234043,191.382978723404,195.03931544865898,199.13043478260897,202.39396356867402,202.39396356867402,205.65749235474,199.51015131200901,203.703703703704,201.41706924315602,208.14977973568298,210.355987055016,210.106382978723,211.70212765957402,218.32472006890598,220.37037037037004
Wells,4090,ME,Portland,York,1411,187.32083792723301,182.67443687294997,179.67468889784,190.39204149232899,200.65226579180802,199.26769731488997,198.47852114707803,201.92307692307702,199.499013441855,207.589285714286,207.589285714286,194.173966756514,202.614379084967,212.007947118241,195.594421301968,191.964285714286,194.766542980829,195.640218394784,194.72789115646302,194.896788990826,221.352864583333,219.434210526316,195.09207265633202,198.413242009132,209.48905109489,215.588466346804,207.927792065353,202.77777777777803,213.584183673469,213.621900826446,214.60843373494,213.75,214.17921686747,214.752133534137,216.88095238095198,214.60843373494,216.315789473684,214.895833333333,214.60843373494,212.666666666667,214.752133534137,223.333333333333,216.853070175439,212.96203703703702,216.583333333333,216.666666666667,225.185060565276,225.0,225.37012113055198,226.435060565276,240.833333333333,224.37810945273603,224.37810945273603,223.756218905473,224.833333333333,225.0,223.544776119403,223.756218905473,224.294776119403,223.756218905473,220.0,213.329519450801,235.083542188805,232.06467661691502,236.5,233.266666666667,233.266666666667,233.266666666667,233.266666666667,233.266666666667,233.266666666667,233.266666666667,241.5,235.226504394861,243.25,242.416666666667,253.482082488168,262.40157480314997,285.551948051948,281.01697661313096,296.864686468647,285.555555555556,283.44907407407396,278.867286559594,285.138888888889,296.864686468647,283.944444444444,270.677860696517,271.66666666666697,286.301369863014,286.71504136715,284.722222222222,284.512273901809
